#  x                 y             frequency           rot. str.
0.0      0.0010957522636      20.73      1.10
0.500062507813      0.00423800129994      40.83      -2.88
1.00012501563      0.00766709025899      46.84      0.08
1.50018752344      0.0114092142781      61.97      -0.53
2.00025003125      0.0154931361929      77.03      -1.35
2.50031253907      0.0199504403797      118.84      -1.77
3.00037504688      0.0248158065973      136.78      -5.59
3.50043755469      0.0301273030549      150.00      -0.15
4.00050006251      0.0359266967923      158.56      -0.24
4.50056257032      0.0422597778397      191.90      -2.98
5.00062507813      0.0491766913654      200.46      -10.23
5.50068758595      0.0567322689125      222.80      11.01
6.00075009376      0.0649863455843      231.79      -5.54
6.50081260158      0.0740040443276      247.62      -14.20
7.00087510939      0.0838560008313      254.53      36.84
7.5009376172      0.0946184924611      288.53      -6.74
8.00100012502      0.106373421444      314.87      -6.71
8.50106263283      0.119208085424      343.91      19.77
9.00112514064      0.133214646707      352.49      2.97
9.50118764846      0.148489184193      368.47      -1.04
10.0012501563      0.165130178456      393.87      5.14
10.5013126641      0.183236240535      421.77      -4.66
11.0013751719      0.202902849416      446.50      3.56
11.5014376797      0.224217814377      450.21      -7.66
12.0015001875      0.247255131549      473.75      -1.49
12.5015626953      0.27206686883      520.22      0.85
13.0016252032      0.298672705687      529.53      -2.62
13.501687711      0.327046798922      546.45      -18.07
14.0017502188      0.357101777101      566.80      31.75
14.5018127266      0.388669930033      574.87      8.00
15.0018752344      0.421482106534      578.96      1.22
15.5019377422      0.455145508496      601.31      -0.54
16.00200025      0.489122486906      622.03      -2.62
16.5020627578      0.522713553351      631.04      30.34
17.0021252657      0.555048950599      645.53      3.60
17.5021877735      0.585093953393      659.74      21.46
18.0022502813      0.611673113461      669.27      -8.10
18.5023127891      0.633517368847      679.24      -24.21
19.0023752969      0.649334897794      713.24      -0.92
19.5024378047      0.657901862268      732.84      15.51
20.0025003125      0.658163558913      734.83      -25.23
20.5025628204      0.649331573226      783.85      -7.17
21.0026253282      0.630960289877      795.44      -2.34
21.502687836      0.602988046622      811.52      -7.61
22.0027503438      0.565734449231      833.82      -31.01
22.5028128516      0.519854267817      850.78      0.32
23.0028753594      0.466257102328      856.95      37.62
23.5029378672      0.406007889993      863.13      2.65
24.003000375      0.340224856595      883.85      -2.31
24.5030628829      0.269988956568      895.14      -8.34
25.0031253907      0.196273786118      906.74      -4.09
25.5031878985      0.119899359428      918.36      9.77
26.0032504063      0.0415085462795      928.53      -11.46
26.5033129141      -0.0384378912129      944.93      -12.65
27.0033754219      -0.119652858083      973.47      5.00
27.5034379297      -0.202006115868      975.61      -13.52
28.0035004376      -0.285503229881      988.54      21.13
28.5035629454      -0.370263220931      991.62      -6.62
29.0036254532      -0.456496717952      1019.74      71.67
29.503687961      -0.544485442919      1033.74      -11.13
30.0037504688      -0.634563122073      1041.26      -33.30
30.5038129766      -0.727097388103      1065.34      59.52
31.0038754844      -0.822471871651      1070.18      -13.79
31.5039379922      -0.921067431848      1073.30      23.42
32.0040005001      -1.02324131227      1084.65      -0.58
32.5040630079      -1.12930291938      1104.01      -38.02
33.0041255157      -1.23948491981      1118.24      28.23
33.5041880235      -1.35390848473      1128.41      5.60
34.0042505313      -1.47254185108      1150.40      -27.80
34.5043130391      -1.59515202882      1168.29      5.23
35.0043755469      -1.72125059043      1172.20      0.15
35.5044380548      -1.85003615791      1187.38      -44.61
36.0045005626      -1.98033851429      1198.79      17.24
36.5045630704      -2.11057211797      1217.63      0.52
37.0046255782      -2.23870981889      1221.96      -22.75
37.504688086      -2.36229000133      1248.41      22.22
38.0047505938      -2.47847101811      1263.64      6.62
38.5048131016      -2.58414419282      1271.33      -17.87
39.0048756095      -2.67610964627      1277.44      61.03
39.5049381173      -2.7513075777      1288.04      -3.45
40.0050006251      -2.80708307867      1291.92      -230.43
40.5050631329      -2.84144889553      1293.45      135.20
41.0051256407      -2.85330290497      1320.50      -4.95
41.5051881485      -2.84255979114      1334.61      -2.79
42.0052506563      -2.81017066372      1339.32      -8.27
42.5053131641      -2.75802674114      1343.25      -18.05
43.005375672      -2.68876678183      1355.56      5.92
43.5054381798      -2.60552519412      1358.92      -8.39
44.0055006876      -2.51166404103      1367.23      15.21
44.5055631954      -2.41052735967      1374.69      -14.83
45.0056257032      -2.30524401256      1388.15      8.10
45.505688211      -2.19859084228      1390.85      -20.74
46.0057507188      -2.09291552485      1398.75      86.33
46.5058132267      -1.99011043899      1404.76      4.34
47.0058757345      -1.89162525425      1424.98      0.57
47.5059382423      -1.79850568112      1447.47      -43.11
48.0060007501      -1.71144744852      1457.83      -9.05
