#  x                 y             frequency           intensity
0.0       0.00214898133357       31.78       5.74090
0.500062507813       0.00274931763585       52.95       5.48615
1.00012501563       0.00350364678316       59.01       1.59409
1.50018752344       0.00444752954233       65.05       1.26250
2.00025003125       0.00562367863155       178.31       3.48684
2.50031253907       0.00708313108183       200.18       2.73148
3.00037504688       0.00888655018292       244.72       70.52115
3.50043755469       0.011105656964       297.05       1.32572
4.00050006251       0.0138247871795       338.95       6.35287
4.50056257032       0.017142564902       341.80       95.75518
5.00062507813       0.0211736780293       359.74       9.36400
5.50068758595       0.0260507342926       421.51       12.15912
6.00075009376       0.0319261687275       425.29       11.55127
6.50081260158       0.0389741651413       435.38       9.66079
7.00087510939       0.0473925449888       474.21       12.88524
7.5009376172       0.0574045674801       492.60       65.48974
8.00100012502       0.0692605749233       515.54       4.07995
8.50106263283       0.0832394076094       546.72       17.15909
9.00112514064       0.0996495033575       625.84       21.06904
9.50118764846       0.118829588636       659.36       0.41752
10.0012501563       0.141148861464       710.67       3.73557
10.5013126641       0.167006561679       739.74       0.84067
11.0013751719       0.196830822136       787.33       15.31891
11.5014376797       0.231076695743       809.36       110.21226
12.0015001875       0.270223258263       821.10       20.39838
12.5015626953       0.314769696317       837.14       20.58744
13.0016252032       0.365230304209       857.66       13.22888
13.501687711       0.422128332488       881.97       9.74999
14.0017502188       0.485988655702       913.13       4.47127
14.5018127266       0.557329256463       948.15       0.16465
15.0018752344       0.636651557579       955.83       0.49610
15.5019377422       0.724429672964       1020.20       4.02335
16.00200025       0.821098690633       1036.13       0.31191
16.5020627578       0.927042146219       1125.32       16.74432
17.0021252657       1.04257889183       1130.00       37.97789
17.5021877735       1.16794961112       1168.14       3.70902
18.0022502813       1.30330327544       1186.74       171.41835
18.5023127891       1.44868387602       1199.61       8.19786
19.0023752969       1.60401780121       1206.97       18.70786
19.5024378047       1.76910225392       1234.01       6.38049
20.0025003125       1.94359512095       1240.30       0.73554
20.5025628204       2.1270067104       1288.34       332.40845
21.0026253282       2.31869376539       1292.86       178.82974
21.502687836       2.51785613975       1321.76       11.97104
22.0027503438       2.72353648454       1346.97       1.95064
22.5028128516       2.93462324203       1365.24       18.30468
23.0028753594       3.14985717779       1368.89       10.91531
23.5029378672       3.36784160171       1406.71       30.97870
24.003000375       3.58705633775       1469.92       12.53222
24.5030628829       3.80587540165       1477.68       9.89829
25.0031253907       4.02258823878       1551.77       103.41124
25.5031878985       4.23542426425       1627.26       77.36513
26.0032504063       4.4425803374       1635.20       15.32542
26.5033129141       4.64225069739       1658.96       44.46009
27.0033754219       4.83265878897       1838.74       292.65517
27.5034379297       5.0120903221       2916.34       34.30758
28.0035004376       5.17892683889       3009.86       56.16359
28.5035629454       5.3316790097       3084.05       10.84800
29.0036254532       5.4690188497       3154.03       27.04756
29.503687961       5.58981003966       3155.86       2.66999
30.0037504688       5.69313555064       3189.35       4.73039
30.5038129766       5.77832181299       3196.48       3.75200
31.0038754844       5.84495873364       3512.92       10.83372
31.5039379922       5.89291495149       3602.22       15.04719
32.0040005001       5.92234782583       3773.16       46.61697
32.5040630079       5.93370777454       3798.47       68.12957
33.0041255157       5.92773671354
33.5041880235       5.90546049194
34.0042505313       5.8681753655
34.5043130391       5.81742869847
35.0043755469       5.75499422689
35.5044380548       5.68284235139
36.0045005626       5.60310604907
36.5045630704       5.51804310095
37.0046255782       5.42999541902
37.504688086       5.34134632479
38.0047505938       5.25447667691
38.5048131016       5.17172076907
39.0048756095       5.09532292028
39.5049381173       5.02739565959
40.0050006251       4.96988036585
40.5050631329       4.92451116353
41.0051256407       4.89278279904
41.5051881485       4.87592313045
42.0052506563       4.87487076035
42.5053131641       4.89025822875
43.005375672       4.92240106273
43.5054381798       4.97129285568
44.0055006876       5.03660642277
44.5055631954       5.11770095421
45.0056257032       5.21363496544
45.505688211       5.3231847269
46.0057507188       5.44486774697
46.5058132267       5.57697078212
47.0058757345       5.71758176078
47.5059382423       5.86462493321
48.0060007501       6.01589850043
48.5060632579       6.16911393259
49.0061257657       6.32193616185
49.5061882735       6.47202382781
50.0062507813       6.61706876524
50.5063132892       6.75483395367
51.006375797       6.88318919685
51.5064383048       7.0001438647
52.0065008126       7.10387611092
52.5065633204       7.19275807307
53.0066258282       7.26537666647
53.506688336       7.32054969578
54.0067508439       7.35733712535
54.5068133517       7.37504746838
55.0068758595       7.37323937134
55.5069383673       7.35171858156
56.0070008751       7.31053058838
56.5070633829       7.2499493194
57.0071258907       7.17046234985
57.5071883985       7.07275314462
58.0072509064       6.95768089513
58.5073134142       6.82625853925
59.007375922       6.679629559
59.5074384298       6.51904414062
60.0075009376       6.3458352549
60.5075634454       6.16139517416
61.0076259532       5.96715288899
61.5076884611       5.76455282441
62.0077509689       5.55503518552
62.5078134767       5.34001818813
63.0078759845       5.12088235541
63.5079384923       4.89895698793
64.0080010001       4.67550884521
64.5080635079       4.45173301405
65.0081260158       4.22874588344
65.5081885236       4.0075801
66.0082510314       3.78918134159
66.5083135392       3.57440672044
67.008376047       3.36402461095
67.5084385548       3.15871569029
68.0085010626       2.95907498139
68.5085635704       2.7656146963
69.0086260783       2.57876769271
69.5086885861       2.39889137502
70.0087510939       2.2262718932
70.5088136017       2.06112851634
71.0088761095       1.90361808096
71.5089386173       1.75383943725
72.0090011251       1.61183783726
72.509063633       1.47760922722
73.0091261408       1.35110442216
73.5091886486       1.23223315264
74.0092511564       1.12086798276
74.5093136642       1.01684810436
75.009376172       0.919983015238
75.5094386798       0.830056089886
76.0095011876       0.746828049867
76.5095636955       0.670040338137
77.0096262033       0.599418397923
77.5096887111       0.534674852657
78.0097512189       0.475512579376
78.5098137267       0.421627664334
79.0098762345       0.372712226595
79.5099387423       0.328457093318
80.0100012502       0.288554309434
80.510063758       0.252699464431
81.0101262658       0.220593820057
81.5101887736       0.191946224762
82.0102512814       0.166474803491
82.5103137892       0.143908414867
83.010376297       0.123987871605
83.5104388049       0.106466924081
84.0105013127       0.0911130109744
84.5105638205       0.0777077848441
85.0106263283       0.0660474240362
85.5106888361       0.0559427454542
86.0107513439       0.0472191353162
86.5108138517       0.0397163170079
87.0108763595       0.0332879765151
87.5109388674       0.0278012666665
88.0110013752       0.0231362115791
88.511063883       0.0191850323149
